category_group,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
Finance,6h,6.0,<=6h,90,92.5,90-95,663,621,0.9366515837104072,0.9211613876319759,0.015490196078431384,0.915477242225699,0.9527949231581042
Finance,6h,6.0,<=6h,95,97.5,95-100,1498,1440,0.9612817089452603,0.9740654205607477,-0.012783711615487414,0.9502734502778379,0.9699301184607029
Finance,6h,6.0,<=24h,0,2.5,0-5,6144,155,0.025227864583333332,0.0214697265625,0.0037581380208333327,0.02159332091016358,0.029455749710003334
Finance,6h,6.0,<=24h,5,7.5,5-10,3530,247,0.06997167138810198,0.06755807365439093,0.0024135977337110537,0.06201528317524353,0.0788630176518224
Finance,6h,6.0,<=24h,10,12.5,10-15,2692,351,0.13038632986627044,0.11936478454680534,0.0110215453194651,0.11819088014635813,0.14363518559875102
Finance,6h,6.0,<=24h,15,17.5,15-20,2443,447,0.1829717560376586,0.1690094146541138,0.013962341383544824,0.1681412401599572,0.19879775580937728
Finance,6h,6.0,<=24h,20,22.5,20-25,2085,474,0.2273381294964029,0.21866187050359712,0.008676258992805774,0.20985902576779597,0.24582014109674755
Finance,6h,6.0,<=24h,25,27.5,25-30,1594,424,0.2659974905897114,0.267741530740276,-0.0017440401505646186,0.24488688542222942,0.2882332936994056
Finance,6h,6.0,<=24h,30,32.5,30-35,1150,363,0.31565217391304345,0.3176869565217391,-0.002034782608695662,0.2894409543622038,0.3430909286969613
Finance,6h,6.0,<=24h,35,37.5,35-40,840,308,0.36666666666666664,0.3681309523809524,-0.0014642857142857513,0.33475347197713395,0.39979386486902285
Finance,6h,6.0,<=24h,40,42.5,40-45,594,244,0.4107744107744108,0.4189057239057239,-0.0081313131313131,0.37190643991372796,0.45078907006751123
Finance,6h,6.0,<=24h,45,47.5,45-50,493,243,0.49290060851926976,0.4690466531440163,0.023853955375253477,0.4489938845506867,0.5369171180706719
Finance,6h,6.0,<=24h,50,52.5,50-55,433,220,0.5080831408775982,0.5178521939953811,-0.009769053117782867,0.46112987488978835,0.5548942400296701
Finance,6h,6.0,<=24h,55,57.5,55-60,401,239,0.5960099750623441,0.5680548628428927,0.02795511221945135,0.5472904950543449,0.6429073502263771
Finance,6h,6.0,<=24h,60,62.5,60-65,373,234,0.6273458445040214,0.6185522788203753,0.008793565683646087,0.5772120413422268,0.6748832687296973
Finance,6h,6.0,<=24h,65,67.5,65-70,372,257,0.6908602150537635,0.6689784946236559,0.02188172043010761,0.6421461478971267,0.7356725927638328
Finance,6h,6.0,<=24h,70,72.5,70-75,399,303,0.7593984962406015,0.7187719298245614,0.04062656641604012,0.7151096023397226,0.7987400100141157
Finance,6h,6.0,<=24h,75,77.5,75-80,415,322,0.7759036144578313,0.7697108433734939,0.006192771084337356,0.733358049662474,0.8133880233159504
Finance,6h,6.0,<=24h,80,82.5,80-85,521,443,0.8502879078694817,0.8188291746641074,0.03145873320537429,0.8170916308920325,0.8783562909190433
Finance,6h,6.0,<=24h,85,87.5,85-90,585,513,0.8769230769230769,0.8693333333333334,0.007589743589743514,0.8478149202344941,0.9011131446304882
Finance,6h,6.0,<=24h,90,92.5,90-95,767,716,0.9335071707953064,0.9209647979139504,0.012542372881356068,0.9136263999102923,0.9490670509880506
Finance,6h,6.0,<=24h,95,97.5,95-100,1969,1872,0.9507364144235653,0.9755713560182834,-0.024834941594718107,0.9402684815209366,0.9594489615824531
Finance,1h,1.0,all,0,2.5,0-5,13564,119,0.008773223237982896,0.018408286641108818,-0.009635063403125923,0.007336998769307067,0.010487619702064237
Finance,1h,1.0,all,5,7.5,5-10,3932,126,0.03204476093591048,0.0664674465920651,-0.034422685656154625,0.026980296848028294,0.038022725631331654
Finance,1h,1.0,all,10,12.5,10-15,2236,169,0.0755813953488372,0.11771466905187836,-0.04213327370304115,0.06533829791044246,0.08728035155119804
Finance,1h,1.0,all,15,17.5,15-20,1538,185,0.12028608582574772,0.16870611183355005,-0.04842002600780233,0.10496729921229161,0.13749703694260262
Finance,1h,1.0,all,20,22.5,20-25,1139,195,0.17120280948200176,0.21830553116769097,-0.047102721685689214,0.15044059801296447,0.19417548876581572
Finance,1h,1.0,all,25,27.5,25-30,954,200,0.20964360587002095,0.2675366876310273,-0.057893081761006326,0.1850031137265998,0.23661315351424675
Finance,1h,1.0,all,30,32.5,30-35,919,268,0.2916213275299238,0.31862894450489665,-0.027007616974972837,0.2631511511679157,0.32182637910380146
Finance,1h,1.0,all,35,37.5,35-40,810,268,0.3308641975308642,0.3691728395061728,-0.03830864197530859,0.29932551252773293,0.3639996357566507
Finance,1h,1.0,all,40,42.5,40-45,699,276,0.3948497854077253,0.4178254649499285,-0.022975679542203198,0.3592810500949807,0.4315679833145387
Finance,1h,1.0,all,45,47.5,45-50,654,340,0.5198776758409785,0.4688379204892966,0.051039755351681926,0.48158264909934045,0.5579405431098479
Finance,1h,1.0,all,50,52.5,50-55,663,345,0.5203619909502263,0.517948717948718,0.002413273001508287,0.482325730530463,0.5581636450573829
Finance,1h,1.0,all,55,57.5,55-60,569,343,0.6028119507908611,0.5679613356766257,0.034850615114235484,0.5620457589524875,0.6421991841522031
Finance,1h,1.0,all,60,62.5,60-65,515,341,0.6621359223300971,0.6191067961165049,0.04302912621359223,0.6202187811458699,0.7016520942812354
Finance,1h,1.0,all,65,67.5,65-70,498,353,0.7088353413654619,0.6703614457831325,0.03847389558232939,0.6674566190908848,0.7470167924397655
Finance,1h,1.0,all,70,72.5,70-75,491,381,0.7759674134419552,0.7212016293279022,0.05476578411405297,0.7370258658456325,0.8106241296276665
Finance,1h,1.0,all,75,77.5,75-80,524,432,0.8244274809160306,0.7692748091603053,0.05515267175572525,0.7895235168929667,0.8546091168365463
Finance,1h,1.0,all,80,82.5,80-85,591,516,0.8730964467005076,0.8189340101522842,0.05416243654822339,0.8438286414776417,0.8975451965323427
Finance,1h,1.0,all,85,87.5,85-90,678,606,0.8938053097345132,0.8709292035398231,0.02287610619469016,0.8683550643883502,0.9148180362262206
Finance,1h,1.0,all,90,92.5,90-95,1150,1100,0.9565217391304348,0.9227043478260869,0.03381739130434791,0.9431370167793861,0.966866574701455
Finance,1h,1.0,all,95,97.5,95-100,4597,4472,0.9728083532738743,0.9781509680226235,-0.005342614748749197,0.9676973307308631,0.9771298069823761
Finance,1h,1.0,<=1h,0,2.5,0-5,4802,53,0.011037067888379841,0.019210745522698875,-0.008173677634319034,0.008448329879034109,0.014407521216848867
Finance,1h,1.0,<=1h,5,7.5,5-10,1719,80,0.04653868528214078,0.06696335078534031,-0.020424665503199532,0.03755155878674767,0.057548071962823265
Finance,1h,1.0,<=1h,10,12.5,10-15,1135,112,0.0986784140969163,0.11869603524229073,-0.020017621145374434,0.08265825463617356,0.11740609145023566
Finance,1h,1.0,<=1h,15,17.5,15-20,917,113,0.12322791712104689,0.169432933478735,-0.04620501635768812,0.10351107841504775,0.14608841839308945
Finance,1h,1.0,<=1h,20,22.5,20-25,755,150,0.1986754966887417,0.21850331125827815,-0.019827814569536445,0.1717705414071583,0.2286313342939103
Finance,1h,1.0,<=1h,25,27.5,25-30,713,159,0.22300140252454417,0.26814866760168304,-0.04514726507713887,0.1939771989162082,0.2549945125469657
Finance,1h,1.0,<=1h,30,32.5,30-35,711,219,0.3080168776371308,0.31846694796061886,-0.010450070323488048,0.2751885343683036,0.3429086776574095
Finance,1h,1.0,<=1h,35,37.5,35-40,627,215,0.34290271132376393,0.3693939393939394,-0.026491228070175454,0.3068048743981669,0.38091388099145856
Finance,1h,1.0,<=1h,40,42.5,40-45,575,231,0.4017391304347826,0.4179304347826087,-0.01619130434782612,0.36244726756085316,0.4423352497979544
Finance,1h,1.0,<=1h,45,47.5,45-50,532,280,0.5263157894736842,0.46870300751879695,0.05761278195488723,0.48384957178225435,0.5684046764881299
Finance,1h,1.0,<=1h,50,52.5,50-55,556,304,0.5467625899280576,0.5183992805755395,0.028363309352518074,0.5052035831661162,0.5876798324285807
Finance,1h,1.0,<=1h,55,57.5,55-60,469,281,0.5991471215351812,0.5683368869936034,0.03081023454157783,0.5541611982552291,0.6425220038995728
Finance,1h,1.0,<=1h,60,62.5,60-65,429,288,0.6713286713286714,0.6192773892773893,0.052051282051282066,0.6255292288214928,0.7140869263724628
Finance,1h,1.0,<=1h,65,67.5,65-70,412,289,0.7014563106796117,0.6703398058252427,0.03111650485436901,0.6555717081851932,0.7436187527980275
Finance,1h,1.0,<=1h,70,72.5,70-75,377,289,0.76657824933687,0.7215119363395226,0.045066312997347424,0.7213195027840413,0.8064589751973557
Finance,1h,1.0,<=1h,75,77.5,75-80,390,323,0.8282051282051283,0.7691794871794871,0.05902564102564112,0.7876127639283818,0.8623947517835188
Finance,1h,1.0,<=1h,80,82.5,80-85,375,318,0.848,0.8195466666666666,0.02845333333333333,0.808146113212054,0.8807961782364035
Finance,1h,1.0,<=1h,85,87.5,85-90,396,345,0.8712121212121212,0.8706565656565657,0.0005555555555555314,0.8346193731204377,0.9006718021849831
Finance,1h,1.0,<=1h,90,92.5,90-95,541,501,0.9260628465804066,0.9223475046210722,0.0037153419593344283,0.9008821744261992,0.9452353026533775
Finance,1h,1.0,<=1h,95,97.5,95-100,1574,1546,0.9822109275730623,0.9765819567979669,0.005628970775095388,0.9744097158587055,0.9876640436365443
Finance,1h,1.0,<=6h,0,2.5,0-5,10366,76,0.007331661200077175,0.01798282847771561,-0.010651167277638434,0.005862061730149944,0.009166287401046042
Finance,1h,1.0,<=6h,5,7.5,5-10,2950,97,0.03288135593220339,0.0664135593220339,-0.033532203389830505,0.02702925275218368,0.03994847550514739
Finance,1h,1.0,<=6h,10,12.5,10-15,1699,125,0.07357268981753973,0.11770453207769276,-0.04413184226015303,0.06209712519734417,0.0869722891275114
Finance,1h,1.0,<=6h,15,17.5,15-20,1234,145,0.11750405186385737,0.16912479740680714,-0.051620745542949764,0.1007125495690642,0.13666968091987722
Finance,1h,1.0,<=6h,20,22.5,20-25,977,170,0.17400204708290687,0.21857727737973387,-0.044575230296827,0.15151859850580499,0.1990391266151524
Finance,1h,1.0,<=6h,25,27.5,25-30,875,183,0.20914285714285713,0.26780571428571426,-0.05866285714285713,0.18349542012710648,0.23733308867356936
Finance,1h,1.0,<=6h,30,32.5,30-35,854,255,0.29859484777517564,0.31868852459016395,-0.020093676814988304,0.2688583602721302,0.3301352068386278
Finance,1h,1.0,<=6h,35,37.5,35-40,757,247,0.32628797886393657,0.36927344782034344,-0.04298546895640687,0.29383800978580044,0.3604921425087113
Finance,1h,1.0,<=6h,40,42.5,40-45,660,263,0.3984848484848485,0.4178030303030303,-0.01931818181818179,0.36182395783219534,0.43632065979948065
Finance,1h,1.0,<=6h,45,47.5,45-50,601,313,0.5207986688851913,0.4686356073211314,0.05216306156405992,0.4808529562696155,0.5604801795464395
Finance,1h,1.0,<=6h,50,52.5,50-55,599,321,0.5358931552587646,0.5181803005008347,0.01771285475792983,0.4958528181709026,0.5754760350469244
Finance,1h,1.0,<=6h,55,57.5,55-60,529,318,0.6011342155009451,0.5677126654064272,0.03342155009451797,0.5588213956066577,0.6419887513488352
Finance,1h,1.0,<=6h,60,62.5,60-65,473,315,0.6659619450317125,0.6192600422832981,0.04670190274841435,0.6222695579905381,0.7069802390070393
Finance,1h,1.0,<=6h,65,67.5,65-70,442,312,0.7058823529411765,0.6702941176470588,0.0355882352941177,0.661775842070998,0.7464408878169264
Finance,1h,1.0,<=6h,70,72.5,70-75,427,330,0.7728337236533958,0.7214285714285714,0.051405152224824335,0.7307611863608299,0.810040816045623
Finance,1h,1.0,<=6h,75,77.5,75-80,457,379,0.8293216630196937,0.7692560175054705,0.06006564551422322,0.7921165642489998,0.861036276119578
Finance,1h,1.0,<=6h,80,82.5,80-85,486,420,0.8641975308641975,0.8195267489711934,0.04467078189300411,0.8308690289248686,0.8918135688781761
Finance,1h,1.0,<=6h,85,87.5,85-90,554,493,0.8898916967509025,0.8712454873646209,0.018646209386281587,0.8610918779440905,0.9133215039191481
Finance,1h,1.0,<=6h,90,92.5,90-95,901,859,0.9533851276359601,0.9227302996670366,0.030654827968923493,0.9375898304643886,0.9653306364991108
Finance,1h,1.0,<=6h,95,97.5,95-100,3450,3387,0.9817391304347826,0.9776608695652174,0.004078260869565198,0.9767058406213537,0.9857007735094158
Finance,1h,1.0,<=24h,0,2.5,0-5,12033,106,0.008809108285548076,0.018376132302833872,-0.009567024017285796,0.0072891903677564296,0.010642556777607684
Finance,1h,1.0,<=24h,5,7.5,5-10,3492,118,0.03379152348224513,0.06645761741122566,-0.03266609392898053,0.02829207397551725,0.04031561122394943
Finance,1h,1.0,<=24h,10,12.5,10-15,2087,164,0.0785816962146622,0.11795879252515572,-0.03937709631049352,0.06779590333383645,0.09091607178661265
Finance,1h,1.0,<=24h,15,17.5,15-20,1472,180,0.12228260869565218,0.1689538043478261,-0.04667119565217391,0.10652231454983298,0.14000929155206848
Finance,1h,1.0,<=24h,20,22.5,20-25,1117,193,0.1727842435094002,0.2184243509400179,-0.045640107430617693,0.15174409364243002,0.19606740800062106
Finance,1h,1.0,<=24h,25,27.5,25-30,941,197,0.20935175345377258,0.26747077577045697,-0.05811902231668439,0.18456440534296564,0.23650257561976928
Finance,1h,1.0,<=24h,30,32.5,30-35,913,268,0.29353778751369114,0.31866374589266155,-0.025125958378970414,0.26491303710153485,0.32389270644238816
Finance,1h,1.0,<=24h,35,37.5,35-40,800,265,0.33125,0.36920000000000003,-0.03795000000000004,0.29950923470584656,0.3646036950056787
Finance,1h,1.0,<=24h,40,42.5,40-45,687,272,0.39592430858806404,0.41786026200873366,-0.02193595342066962,0.3600298977715257,0.43297619798182774
Finance,1h,1.0,<=24h,45,47.5,45-50,645,335,0.5193798449612403,0.4687131782945736,0.05066666666666675,0.4808207813061585,0.557709423908797
Finance,1h,1.0,<=24h,50,52.5,50-55,647,342,0.5285935085007728,0.5182380216383308,0.010355486862442032,0.4900733266494727,0.5667761433290904
Finance,1h,1.0,<=24h,55,57.5,55-60,565,339,0.6,0.5679646017699116,0.032035398230088385,0.5590597174319931,0.6395896077931662
Finance,1h,1.0,<=24h,60,62.5,60-65,508,334,0.65748031496063,0.6192322834645669,0.03824803149606304,0.6151690061408384,0.6974277034661964
Finance,1h,1.0,<=24h,65,67.5,65-70,492,350,0.7113821138211383,0.6704065040650407,0.0409756097560976,0.6698268866889796,0.749661917800196
Finance,1h,1.0,<=24h,70,72.5,70-75,481,373,0.7754677754677755,0.7211226611226611,0.054345114345114354,0.73607802442416,0.8104922368735503
Finance,1h,1.0,<=24h,75,77.5,75-80,511,420,0.821917808219178,0.7692759295499022,0.05264187866927583,0.7863806822877468,0.8526508178862873
Finance,1h,1.0,<=24h,80,82.5,80-85,574,499,0.8693379790940766,0.8191463414634147,0.05019163763066192,0.8392928191580142,0.894472281866211
Finance,1h,1.0,<=24h,85,87.5,85-90,647,576,0.8902627511591963,0.8708037094281298,0.019459041731066495,0.8638355390614183,0.9120829025378896
Finance,1h,1.0,<=24h,90,92.5,90-95,1065,1016,0.9539906103286385,0.9224882629107981,0.031502347417840415,0.9396931973925722,0.965024583053099
Finance,1h,1.0,<=24h,95,97.5,95-100,4030,3934,0.9761786600496278,0.9777022332506203,-0.0015235732009925007,0.9709974567159575,0.9804528927474424
Weather,30d,720.0,all,0,2.5,0-5,50,1,0.02,0.018799999999999997,0.0012000000000000031,0.0035391680889764604,0.10495686471836953
Weather,30d,720.0,all,5,7.5,5-10,30,0,0.0,0.06766666666666667,-0.06766666666666667,0.0,0.113517091390478
Weather,30d,720.0,all,10,12.5,10-15,27,1,0.037037037037037035,0.12111111111111111,-0.08407407407407408,0.006567976533097597,0.1828385393415652
Weather,30d,720.0,all,15,17.5,15-20,17,4,0.23529411764705882,0.1688235294117647,0.06647058823529411,0.0955488907167594,0.47262245889171595
Weather,30d,720.0,all,20,22.5,20-25,21,7,0.3333333333333333,0.2161904761904762,0.1171428571428571,0.17194536432683688,0.5462692434278971
Weather,30d,720.0,all,25,27.5,25-30,21,2,0.09523809523809523,0.2671428571428571,-0.1719047619047619,0.026518208796947246,0.2891458386074067
Weather,30d,720.0,all,30,32.5,30-35,20,9,0.45,0.32049999999999995,0.12950000000000006,0.25819502085709295,0.6579179916924003
Weather,30d,720.0,all,35,37.5,35-40,14,4,0.2857142857142857,0.365,-0.07928571428571429,0.11721187910109099,0.5464954117248438
Weather,30d,720.0,all,40,42.5,40-45,26,10,0.38461538461538464,0.41692307692307695,-0.032307692307692315,0.22428359511834428,0.5746547996057992
Weather,30d,720.0,all,45,47.5,45-50,17,8,0.47058823529411764,0.4676470588235294,0.002941176470588225,0.26164801196088106,0.6903710268845051
Weather,30d,720.0,all,50,52.5,50-55,19,9,0.47368421052631576,0.5126315789473684,-0.038947368421052675,0.27329505487448547,0.6829251748817489
Weather,30d,720.0,all,55,57.5,55-60,14,7,0.5,0.5657142857142857,-0.06571428571428573,0.2679886791947528,0.7320113208052472
Weather,30d,720.0,all,60,62.5,60-65,20,14,0.7,0.621,0.07899999999999996,0.4810232237710206,0.854524726031006
Weather,30d,720.0,all,65,67.5,65-70,14,8,0.5714285714285714,0.6635714285714286,-0.09214285714285719,0.3259026690286936,0.7861949006959948
Weather,30d,720.0,all,70,72.5,70-75,9,9,1.0,0.7188888888888889,0.2811111111111111,0.7008472464490407,1.0
Weather,30d,720.0,all,75,77.5,75-80,19,14,0.7368421052631579,0.7689473684210526,-0.03210526315789475,0.5120803155892935,0.8819376166045982
Weather,30d,720.0,all,80,82.5,80-85,15,13,0.8666666666666667,0.8213333333333334,0.04533333333333334,0.6211750079348376,0.9626395301086407
Weather,30d,720.0,all,85,87.5,85-90,21,16,0.7619047619047619,0.8704761904761905,-0.10857142857142865,0.5490841802765406,0.8937214361088773
Weather,30d,720.0,all,90,92.5,90-95,17,16,0.9411764705882353,0.9158823529411765,0.0252941176470588,0.730174547964372,0.9895398693548358
Weather,30d,720.0,all,95,97.5,95-100,33,31,0.9393939393939394,0.9727272727272727,-0.033333333333333215,0.8039341828220181,0.9832194695709291
Weather,30d,720.0,<=1h,0,2.5,0-5,4,0,0.0,0.03,-0.03,0.0,0.48990002040399916
Weather,30d,720.0,<=1h,5,7.5,5-10,1,0,0.0,0.06,-0.06,0.0,0.7934567085261071
Weather,30d,720.0,<=1h,10,12.5,10-15,1,0,0.0,0.13,-0.13,0.0,0.7934567085261071
Weather,30d,720.0,<=1h,15,17.5,15-20,4,0,0.0,0.1575,-0.1575,0.0,0.48990002040399916
Weather,30d,720.0,<=1h,20,22.5,20-25,1,1,1.0,0.2,0.8,0.20654329147389294,1.0
Weather,30d,720.0,<=1h,25,27.5,25-30,3,0,0.0,0.2633333333333333,-0.2633333333333333,0.0,0.5615060804490177
Weather,30d,720.0,<=1h,30,32.5,30-35,1,1,1.0,0.32,0.6799999999999999,0.20654329147389294,1.0
Weather,30d,720.0,<=1h,35,37.5,35-40,1,0,0.0,0.35,-0.35,0.0,0.7934567085261071
Weather,30d,720.0,<=1h,40,42.5,40-45,3,0,0.0,0.41333333333333333,-0.41333333333333333,0.0,0.5615060804490177
Weather,30d,720.0,<=1h,45,47.5,45-50,2,0,0.0,0.48,-0.48,0.0,0.6576280471103807
Weather,30d,720.0,<=1h,55,57.5,55-60,1,1,1.0,0.55,0.44999999999999996,0.20654329147389294,1.0
Weather,30d,720.0,<=1h,60,62.5,60-65,2,2,1.0,0.615,0.385,0.34237195288961925,1.0
Weather,30d,720.0,<=1h,65,67.5,65-70,4,2,0.5,0.6675,-0.16749999999999998,0.15003570882017148,0.8499642911798285
Weather,30d,720.0,<=1h,70,72.5,70-75,2,2,1.0,0.715,0.28500000000000003,0.34237195288961925,1.0
Weather,30d,720.0,<=1h,75,77.5,75-80,1,1,1.0,0.78,0.21999999999999997,0.20654329147389294,1.0
Weather,30d,720.0,<=1h,80,82.5,80-85,1,1,1.0,0.83,0.17000000000000004,0.20654329147389294,1.0
Weather,30d,720.0,<=1h,85,87.5,85-90,2,2,1.0,0.88,0.12,0.34237195288961925,1.0
Weather,30d,720.0,<=1h,90,92.5,90-95,1,1,1.0,0.92,0.07999999999999996,0.20654329147389294,1.0
Weather,30d,720.0,<=1h,95,97.5,95-100,1,1,1.0,0.99,0.010000000000000009,0.20654329147389294,1.0
Weather,30d,720.0,<=6h,0,2.5,0-5,6,0,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.3903430336530645
Weather,30d,720.0,<=6h,5,7.5,5-10,5,0,0.0,0.062,-0.062,0.0,0.43449149475208104
Weather,30d,720.0,<=6h,10,12.5,10-15,8,0,0.0,0.12625,-0.12625,0.0,0.3244156195108769
Weather,30d,720.0,<=6h,15,17.5,15-20,4,0,0.0,0.1575,-0.1575,0.0,0.48990002040399916
Weather,30d,720.0,<=6h,20,22.5,20-25,5,4,0.8,0.21600000000000003,0.5840000000000001,0.3755282641185388,0.9637768390302125
Weather,30d,720.0,<=6h,25,27.5,25-30,7,1,0.14285714285714285,0.26857142857142857,-0.12571428571428572,0.02567895594897479,0.51313450331903
Weather,30d,720.0,<=6h,30,32.5,30-35,5,3,0.6,0.32799999999999996,0.272,0.23071993220883708,0.8823817688407467
